residuals_ind1961,residuals_ind1962,residuals_ind1963,residuals_ind1964,residuals_ind1965,residuals_ind1966,residuals_ind1967,residuals_ind1968,residuals_ind1969,residuals_ind1970,residuals_ind1971,residuals_ind1972,residuals_ind1973,residuals_ind1974,residuals_ind1975,residuals_ind1976,residuals_ind1977,residuals_ind1978,residuals_ind1979,residuals_ind1980,residuals_ind1981,residuals_ind1982,residuals_ind1983,residuals_ind1984,residuals_ind1985,residuals_ind1986,residuals_ind1987,residuals_ind1988,residuals_ind1989,residuals_ind1990,residuals_ind1991,residuals_ind1992,residuals_ind1993,residuals_ind1994,residuals_ind1995,residuals_ind1996,residuals_ind1997,residuals_ind1998,residuals_ind1999,residuals_ind2000,residuals_ind2001,residuals_ind2002,residuals_ind2003,residuals_ind2004,residuals_ind2005
-.046469983,.15296739,.044725921,-.10226196,-.026366618,-.011030801,.15086149,.067813948,-.12822413,.049944714,-.023445344,-.0082979659,.042303521,-.024260396,-.02339912,-.049222503,-.13735166,-.026183749,-.037570022,.11946335,.0085729221,-.034181874,.11095741,.051186811,-.10274613,-.048951995,.01296015,.11662001,-.13178311,-.073127851,.0038407505,.10263342,-.17026249,.062795393,.043700147,.0019302903,.040110286,-.15769395,.020477686,-.050346471,.072936207,-.04021813,.098229699,.12754992,-.04918519
-.058635663,-.026454102,-.047864377,.11813031,-.024905125,.15427643,-.05976031,-.014928749,-.061252408,-.060127646,-.055975594,.19879347,-.059417091,-.070606351,-.030626711,-.058858477,.16106004,.14725268,-.045714032,-.07876607,-.036577124,-.002115404,-.038777407,.1279119,-.065188281,.11520208,-.032949861,-.065878868,-.066681728,-.065350242,.14994916,-.045576032,.097388491,-.063808888,-.0717756,-.088772297,.041364167,.104311,-.046788264,.073980175,-.062695943,.12081179,.0093697095,-.041195884,-.071776882
-.025249138,.023507293,-.084767319,-.077047884,.011637348,.0673379,-.039223462,.097805433,.044334713,-.061138749,.18884458,-.0014914053,.065947257,-.079510599,-.069180064,-.039765585,.0090290094,-.02037151,-.10369305,-.017085571,-.058953952,-.013544367,.14195508,-.070666946,-.018550621,.024631824,-.041271221,.17212194,-.088569723,.045019902,.103724,.17011452,-.1055752,-.089697018,-.11731485,-.064219929,.013974301,.081769437,.049319725,.15249655,.029447161,-.0058234497,-.051552754,-.074516632,-.074236989
.062442895,-.03297605,-.060883839,.046092134,.043662187,.095477477,.0013725144,.089741394,-.0041823699,.060682759,-.13757484,-.040500447,-.13460547,.028391346,-.080475651,.0081724366,.10535321,.034374729,-.080979578,.041349664,-.011843458,.041592926,-.063102156,-.14317635,.0060258661,-.014974861,.050349087,-.045366555,-.034166232,.05853878,-.077063277,-.13322124,.066922978,.092333004,.08715111,.023097532,.048270226,.017954143,.01721208,-.10369612,.10863346,.037814293,.060113866,-.098025456,-.036308158
.17094705,.17148049,-.032647796,.22087117,-.060731709,-.12573622,-.046736624,.011371962,-.039288495,.0067189909,-.12000875,.020185027,-.14724003,.011334964,-.12502733,-.076375201,-.066129625,.016868657,-.03716033,-.11265317,-.033614893,.055679828,.020799506,.27396914,-.094077803,.011911643,.17801298,-.0099402638,-.08474692,-.016414799,.078187354,-.10266379,-.062990203,.024853472,-.013419368,-.024131289,-.018288406,.014339611,-.051390287,.045378007,.20766768,.018783044,.023951665,.01012549,-.092024423
.033765785,.07102365,-.22249922,.085974462,.029557128,.128048,-.12962489,.046123058,-.075365022,.039061364,.14772911,-.1501974,-.047128402,-.010809295,.12526062,.13718201,-.21494228,-.0085935714,.1112105,-.26365799,.14630619,.0010794529,.09948194,-.0070848661,.0071968976,-.076581009,.21672787,-.099617191,-.028893095,-.087128401,-.11759987,-.16661377,.082408294,.084769517,-.045043129,.13989854,.00090972584,.0032637059,-.10294846,.053302877,.036017094,.10576584,.017637823,-.13597718,.040603608
-.23633417,.22203708,-.35098046,.05213562,-.096905746,.29086876,-.30353236,-.16377796,-.30554849,.12767807,.056664452,.2846266,.045910023,.13385282,.23538426,.10746069,-.0044945125,.25160557,.23365121,.10274619,-.18982333,.12266148,.2442745,-.36758828,.16618237,-.31733769,-.23241003,.28733665,-.16877121,-.14254893,.2902045,-.19192484,-.049154729,-.091440268,-.26305604,.15663886,.038499311,.15177205,-.11669127,-.10160083,-.1180467,-.019150954,.24427611,-.26432824,.24897997
.050607491,.034122601,-.0359159,.0081859622,-.064876966,.027949948,-.062951252,-.019734995,-.040745664,-.017233171,-.019918749,-.022810219,-.010582597,-.013228539,.085250042,.08059077,.08380086,-.033318311,-.0021925301,-.0028621613,-.058516689,-.073203251,.078366876,.032453772,-.042670641,-.047008596,.020443354,-.028979985,.021209134,.060745936,.0062681511,.17375349,-.067791402,.050086379,.018613931,-.033847146,.0061563156,-.025370164,-.053597018,-.050414745,.030443171,.019162631,.0094202785,-.016408503,-.053451899
.057500008,.047887117,-.00080910313,-.098149672,-.026277902,-.073249027,.058827456,.033145573,-.036947299,.070855044,-.17566615,.037472285,-.0095457528,-.012516852,-.16322532,.11393742,-.031457286,.043115601,.083502635,-.049894482,.085888669,.086507037,.043074008,-.031611998,.032299932,-.16267319,.050631948,-.11965576,-.018874267,.073275156,.086072035,.065244645,.047614459,-.00069974212,.032040939,.074468583,-.10631365,.071785212,.074676245,-.18404703,.060655322,.043628044,-.027901568,-.089095578,-.055493735
-.034759678,-.074439481,.031964742,.10119025,.045442007,-.047759585,-.033372454,-.069198683,-.0060923533,.02222004,.09201432,-.093565211,-.010129442,-.025669862,.075784825,-.089284502,.098452449,.09567377,-.05644488,.0044836449,-.1109283,-.078485548,.12457512,.044755816,.10004091,.084345341,-.067037761,.1389187,-.13419825,-.10233777,.11314638,-.007137476,-.083250634,.031593326,-.0046681142,-.056398597,.04686651,.0095438994,-.13995396,-.13715729,.079923384,.097292058,-.12854968,.11910022,.033491813
