1990,1,206761.75,40409.602,40201.168,39257.699,12943.518,0,0,299.231,0,0,0,766.365,535.913,0.063,179.172,64.818,576.9,969.645,0.002,109.936,0,718.566,4.945,0,174.084,0.001,0,0.032,3.151,0.024,0.375,72.718,15544.667,0,635.1,111.162,40.122,1212.643,22.174,3.892,8598.974,224.533,4261.974,1032.887,1515.453,0.921,3013.862,275.177,113.4,107.72,506.306,0,2410.444,308.779,611.129,11478.137,56.084,15.452,22.275,581.875,276.605,615.977,0,12980.281,0,58.32,26.259,465.247,8.771,653.655,1258.882,0.097,0.064,0,0,0,0,57.683,0,79.006,0.544,162.767,0,0,23.269,0,0,0,0,57.813,0,43.45
1991,1,203187.172,35853.082,43122.27,38933.77,12729.968,0,0,296.694,0,0,0,565.793,560.641,0.071,175.569,60.196,572.099,885.768,0.003,107.873,0,759.591,4.942,0,184.848,0.001,0,0.049,2.934,0.019,0.367,74.135,15320.955,0,614.085,106.198,34.211,1202.241,22.122,3.668,8320.603,252.761,3532.573,1019.272,1474.101,0.745,3033.964,254.308,110.383,96.484,483.599,0,2411.886,293.548,599.265,11642.894,64.813,17.229,17.947,630.335,259.213,686.787,0,12955.827,0,59.991,27.147,441.64,7.654,670.737,1220.483,0.104,0.071,0,0,0,0,54.803,0,62.189,0.46,162.758,0,0,24.427,0,0,0,0,59.304,0,42.717
1992,1,210043.953,41104.566,42228.773,38239.02,13081.415,0,0,300.171,0,0,0,546.186,609.614,0.067,190.787,61.278,607.764,1239.899,0.003,120.149,0,736.942,7.961,0,201.946,0.001,0,0.228,3.468,0.111,0.393,79.067,16074.843,0,645.805,152.971,39.107,1222.696,25.965,3.807,8919.11,281.213,3698.015,1026.276,1490.046,0.599,3125.968,196.547,112.383,111.443,478.389,0,2474.377,313.568,659.33,11483.624,67.318,17.359,17.817,689.228,293.981,669.585,0,13299.344,0,67.991,31.317,450.722,8.096,766.804,1300.473,0.104,0.113,0,0,0,0,58.823,0,115.416,0.555,174.047,0,0,25.91,0,0,0,0,50.315,0,42.737
1993,1,226841.484,49173.488,47757.652,41232.367,12986.07,0,0,290.055,0,0,0,631.299,664.443,0.099,185.981,60.809,594.088,1052.95,0.004,118.448,0,737.658,8.42,0,199.824,0.001,0,0.668,2.71,0.015,0.374,75.617,16579.664,0,635.153,153.85,41.237,1163.564,25.446,3.706,9209.839,264.825,3596.55,1019.807,1468.073,0.621,3155.15,205.805,116.143,106.093,486.802,0,2395.992,315.429,662.943,11308.406,63.543,16.79,15.029,668.47,299.1,785.074,0,13242.19,0,65.46,30.25,454.908,8.122,804.876,1300.178,0.111,0.088,0,0,0,0,56.543,0,63.559,0.659,168.762,0,0,24.912,0,0,0,0,44.012,0,40.697
1994,1,237941.609,56568.918,46819.656,40130.887,13159.285,0,0,319.458,0,0,0,721.622,729.016,0.152,204.978,69.939,665.516,1513.975,0.004,130.562,0,847.971,13.1,0,229.98,0.001,0,0.33,3.964,0.033,0.401,82.798,17295.551,0,706.785,168.262,45.495,1230.031,22.59,3.767,9825.397,291.116,3513.548,1085.563,1539.867,0.761,3444.238,224.852,121.297,113.189,530.114,0,2501.021,304.285,765.033,12266.287,71.568,19.254,13.719,714.783,347.376,815.644,0,14259.365,0,71.925,32.397,499.877,9.524,965.401,1445.45,0.114,0.092,0,0,0,0,58.974,0,89.242,0.73,181.405,0,0,26.258,0,0,0,0,62.061,0,44.852
1995,1,253945.25,58400.504,55259.879,44854.18,13532.308,0,0,315.735,0,0,0,649.597,718.948,0.078,206.858,70.609,686.258,1319.673,0.004,130.373,0,821.344,12.618,0,250.729,0.001,0,0.39,5.039,0.042,0.309,82.385,17591.283,0,713.342,167.003,50.035,1367.93,22.23,3.821,9995.116,304.319,3479.36,1114.147,1541.06,0.682,3382.573,183.072,119.429,113.145,543.543,0,2325.431,272.954,727.941,12962.755,70.05,19.3,15.949,713.854,325.555,858.149,0,14069.793,0,70.449,31.478,523.306,10.419,1000.819,1506.527,0.115,0.089,0,0,0,0,55.655,0,59.005,0.728,191.678,0,0,27.194,0,0,0,0,49.337,0,46.769
1996,1,238979.594,37220,54626.777,42709.305,17318.361,0,0,328.224,0,0,0,759.208,759.55,0.082,222.327,71.759,721.525,1162.038,0.005,135.21,0,877.656,17.564,0,231.127,0.001,0,0.243,5.513,0.011,0.336,91.88,19240.805,0,727.085,166.703,52.289,1381.887,23.088,4.132,10515.355,349.101,4479.284,1136.191,1596.034,0.565,3665.424,142.988,129.765,123.317,600.012,0,2415.932,286.749,792.173,13157.165,66.42,18.734,16.241,773.857,362.873,820.298,0,14801.83,0,74.77,32.775,553.31,12.553,1165.051,1559.152,0.124,0.092,0,0,0,0,60.736,0,68.554,0.931,212.402,0,0,28.428,0,0,0,0,52.59,0,53.134
1997,1,261791.281,51623.977,59385.809,46520.945,15207.028,0,0,351.77,0,0,0,700.599,782.816,0.097,225.731,63.499,732.588,968.431,0.005,140.556,0,838.852,20.982,0,262.444,0.001,0,0.718,4.521,0.036,0.268,85.193,20262.779,0,720.81,191.015,65.175,1375.155,28.882,3.949,10949.558,393.997,4048.367,1154.336,1613.775,0.683,3836.978,66.405,127.324,125.579,623.329,0,2425.486,291.59,836.874,13152.162,56.431,16.289,18.633,867.766,373.069,905.093,0,15263.705,0,77.151,35.384,576.198,11.412,1312.636,1592.574,0.125,0.114,0,0,0,0,62.399,0,41.711,1.113,222.059,0,0,28.386,0,0,0,0,60.485,0,57.472
1998,1,274684.813,67833.805,65704.828,41148.02,14934.13,0,0,311.602,0,0,0,617.629,751.236,0.152,213.745,66.964,707.292,957.842,0.004,138.045,0,787.241,18.198,0,237.245,0.001,0,0.899,4.245,0.019,0.21,83.335,18636.396,0,694.098,176.025,71.69,1332.285,27.708,3.643,10698.747,382.184,3329.31,1078.639,1474.728,0.496,3797.396,39.761,111.886,117.883,638.899,0,2387.091,283.258,819.741,13240.677,39.368,11.364,16.958,859.622,403.494,872.531,0,14600.688,0,75.577,35.636,574.789,11.401,1288.047,1538.314,0.116,0.079,0,0,0,0,60.528,0,58.779,1.134,223.111,0,0,26.251,0,0,0,0,70.3,0,57.505
1999,1,292469.625,72022.664,74947.508,43103.34,18081.482,0,0,319.574,0,0,0,612.36,771.332,0.275,243.474,64.255,711.35,969.142,0.004,141.641,0,889.321,19.56,0,312.436,0.001,0,1.278,4.736,0.052,0.199,83.007,16506.041,0,678.474,173.77,47.92,1272.652,25.757,3.288,10134.528,301.871,4249.397,1100.133,1409.747,0.421,3969.426,19.106,89.544,110.024,641.281,0,2383.131,278.464,860.285,13472.47,30.95,8.934,17.949,933.783,431.752,863.037,0,14998.71,0,75.735,37.139,622.643,10.299,1391.835,1524.769,0.109,0.153,0,0,0,0,62.121,0,24.111,1.303,235.296,0,0,26.251,0,0,0,0,79.805,0,66.219
